sep=,
imagehere,name,label,price
78\0\482.jpg,ほたて,78,184
30\0\98.jpg,かんぱち,30,184
6\0\521.jpg,あなご,6,184
20\0\176.jpg,えんがわ,20,184
54\0\209.jpg,たい,54,184
33\0\57.jpg,金目鯛,33,184
19\0\1440.jpg,特大赤えび,19,250
5\0\574.jpg,しまあじ,5,250
68\0\452.jpg,ねぎとろ,68,272
12\0\827.jpg,いくら,12,272
60\0\450.jpg,つぶ貝,60,371
4\0\134.jpg,赤貝,4,371
19\0\1441.jpg,ぼたんえび,19,437
9\0\49.jpg,あわび,9,437
18\0\139.jpg,うに,18,605
57\0\128.jpg,玉子,57,132
14\0\104.jpg,いなり,14,132
19\0\1442.jpg,湯がしえび,19,198
19\0\1443.jpg,生えび,19,198
4\0\135.jpg,赤貝,4,264
17\0\421.jpg,うなぎ,17,528
18\0\140.jpg,うに,18,528
14\0\105.jpg,いなり,14,99
19\0\1444.jpg,えび,19,110
11\0\576.jpg,いか,11,110
57\0\129.jpg,玉子,57,110
68\0\453.jpg,ねぎとろ,68,110
68\0\454.jpg,月見ねぎとろ,68,110
68\0\455.jpg,山芋ねぎとろ,68,110
81\0\725.jpg,まぐろ,81,165
19\0\1445.jpg,甘えび,19,165
55\0\525.jpg,たこ,55,165
19\0\1446.jpg,生えび,19,165
70\0\59.jpg,はまち,70,165
60\0\451.jpg,つぶ貝,60,165
5\0\575.jpg,あじ,5,165
11\0\577.jpg,上いか,11,220
54\0\210.jpg,真鯛,54,220
6\0\522.jpg,煮あなご,6,275
12\0\828.jpg,いくら,12,275
4\0\136.jpg,赤貝,4,275
20\0\177.jpg,えんがわ,20,275
19\0\1447.jpg,天然赤えび,19,330
17\0\422.jpg,うなぎ,17,440
18\0\141.jpg,うに,18,440
25\0\78.jpg,数の子,25,440
6\0\523.jpg,上穴子,6,481
57\0\130.jpg,玉子,57,85
55\0\526.jpg,たこ,55,85
11\0\578.jpg,いかがそ,11,85
44\0\1502.jpg,サーモン,44,85
11\0\579.jpg,いか,11,85
19\0\1448.jpg,海老,19,118
27\0\90.jpg,かにみそ,27,118
15\0\387.jpg,いわし,15,151
19\0\1449.jpg,甘えび,19,151
5\0\576.jpg,あじ,5,151
39\0\107.jpg,こはだ,39,151
41\0\320.jpg,〆さば,41,151
26\0\384.jpg,かつお,26,151
78\0\483.jpg,ほたて,78,184
30\0\99.jpg,かんぱち,30,184
6\0\524.jpg,あなご,6,184
20\0\178.jpg,えんがわ,20,184
54\0\211.jpg,たい,54,184
33\0\58.jpg,金目鯛,33,184
19\0\1450.jpg,特大赤えび,19,250
5\0\577.jpg,しまあじ,5,250
68\0\456.jpg,ねぎとろ,68,272
12\0\829.jpg,いくら,12,272
60\0\452.jpg,つぶ貝,60,371
4\0\137.jpg,赤貝,4,371
19\0\1451.jpg,ぼたんえび,19,437
9\0\50.jpg,あわび,9,437
18\0\142.jpg,うに,18,605
57\0\131.jpg,玉子,57,132
19\0\1452.jpg,湯がしえび,19,198
19\0\1453.jpg,生えび,19,198
4\0\138.jpg,赤貝,4,264
20\0\179.jpg,えんがわ,20,330
19\0\1454.jpg,甘えび,19,330
55\0\527.jpg,生たこ,55,330
25\0\79.jpg,数の子,25,528
17\0\423.jpg,うなぎ,17,528
18\1\72.jpg,板うに一枚,18,2000
9\1\9.jpg,あわびづくし,9,3500
27\0\91.jpg,カニみそ,27,300
9\1\10.jpg,アワビバター,9,2500
78\1\2.jpg,ホタテバター,78,1200
28\0\4.jpg,カレイ唐揚げ,28,600
55\0\528.jpg,たこ唐揚げ,55,800
54\0\212.jpg,鯛茶漬け,54,800
6\0\525.jpg,炙り穴子棒寿司,6,748
6\0\526.jpg,上穴子,6,481
57\0\132.jpg,玉子,57,85
55\0\529.jpg,たこ,55,85
11\0\580.jpg,いかがそ,11,85
44\0\1503.jpg,サーモン,44,85
11\0\581.jpg,いか,11,85
19\0\1455.jpg,海老,19,118
27\0\92.jpg,かにみそ,27,118
15\0\388.jpg,いわし,15,151
19\0\1456.jpg,甘えび,19,151
5\0\578.jpg,あじ,5,151
39\0\108.jpg,こはだ,39,151
41\0\321.jpg,〆さば,41,151
26\0\385.jpg,かつお,26,151
78\0\484.jpg,ほたて,78,184
30\0\100.jpg,かんぱち,30,184
6\0\527.jpg,あなご,6,184
20\0\180.jpg,えんがわ,20,184
54\0\213.jpg,たい,54,184
33\0\59.jpg,金目鯛,33,184
19\0\1457.jpg,特大赤えび,19,250
5\0\579.jpg,しまあじ,5,250
68\0\457.jpg,ねぎとろ,68,272
12\0\830.jpg,いくら,12,272
60\0\453.jpg,つぶ貝,60,371
4\0\139.jpg,赤貝,4,371
19\0\1458.jpg,ぼたんえび,19,437
9\0\51.jpg,あわび,9,437
18\0\143.jpg,うに,18,605
44\0\1504.jpg,サーモン三昧,44,370
54\0\214.jpg,鯛茶漬け,54,770
59\0\43.jpg,中トロ,59,297
78\0\485.jpg,ホタテ,78,253
5\0\580.jpg,シマアジ,5,253
12\0\831.jpg,イクラ軍艦,12,253
81\0\726.jpg,まぐろ,81,198
44\0\1505.jpg,サーモン,44,198
54\0\215.jpg,鯛,54,198
6\0\528.jpg,炙り穴子,6,198
19\0\1459.jpg,赤海老,19,198
19\0\1460.jpg,海老,19,165
62\0\323.jpg,とびこ軍艦,62,165
59\0\44.jpg,中トロ,59,297
78\0\486.jpg,ホタテ,78,253
5\0\581.jpg,シマアジ,5,253
12\0\832.jpg,イクラ軍艦,12,253
81\0\727.jpg,まぐろ,81,198
44\0\1506.jpg,サーモン,44,198
54\0\216.jpg,鯛,54,198
6\0\529.jpg,炙り穴子,6,198
19\0\1461.jpg,赤海老,19,198
19\0\1462.jpg,海老,19,165
62\0\324.jpg,とびこ軍艦,62,165
59\0\45.jpg,中トロ,59,297
78\0\487.jpg,ホタテ,78,253
5\0\582.jpg,シマアジ,5,253
12\0\833.jpg,イクラ軍艦,12,253
81\0\728.jpg,まぐろ,81,198
44\0\1507.jpg,サーモン,44,198
54\0\217.jpg,鯛,54,198
6\0\530.jpg,炙り穴子,6,198
19\0\1463.jpg,赤海老,19,198
19\0\1464.jpg,海老,19,165
62\0\325.jpg,とびこ軍艦,62,165
14\0\106.jpg,いなり寿司,14,648
52\0\317.jpg,天然スルメイカ,52,220
19\0\1465.jpg,赤えび,19,165
81\0\729.jpg,まぐろ,81,110
1\0\380.jpg,びん長まぐろ,1,110
44\0\1508.jpg,サーモン,44,110
44\0\1509.jpg,とろサーモン,44,110
19\0\1466.jpg,えび,19,110
11\0\582.jpg,真いか,11,110
26\0\386.jpg,天然かつお,26,165
55\0\530.jpg,生たこ,55,121
60\0\454.jpg,つぶ貝,60,165
78\0\488.jpg,ほたて,78,220
5\0\583.jpg,国産あじ,5,165
15\0\389.jpg,国産〆いわし,15,110
6\0\531.jpg,煮穴子,6,121
17\0\424.jpg,うなぎ,17,220
44\0\1510.jpg,とろサーモン塩炙り,44,110
12\0\834.jpg,特盛いくら,12,330
68\0\458.jpg,ねぎとろ軍艦,68,110
62\0\326.jpg,とびこ軍艦,62,110
12\0\835.jpg,いくら,12,165
54\0\218.jpg,鯛茶漬け,54,770
59\0\46.jpg,中トロ,59,297
78\0\489.jpg,ホタテ,78,253
5\0\584.jpg,シマアジ,5,253
12\0\836.jpg,イクラ軍艦,12,253
81\0\730.jpg,まぐろ,81,198
44\0\1511.jpg,サーモン,44,198
54\0\219.jpg,鯛,54,198
6\0\532.jpg,炙り穴子,6,198
19\0\1467.jpg,赤海老,19,198
19\0\1468.jpg,海老,19,165
62\0\327.jpg,とびこ軍艦,62,165
36\0\1.jpg,天然　車海老,36,900
6\1\75.jpg,穴子押し,6,1350
19\0\1469.jpg,エビ押し,19,900
11\0\583.jpg,ヤリイカ,11,286
72\0\9.jpg,ヒラメ,72,352
44\0\1512.jpg,炙り　サーモン,44,286
5\0\585.jpg,アジ,5,286
41\0\322.jpg,ごまサバ,41,352
19\0\1470.jpg,甘えび,19,286
11\0\584.jpg,イカ明太,11,220
11\0\585.jpg,いかうに,11,500
54\0\220.jpg,鯛,54,390
11\0\586.jpg,ヤリイカ,11,390
18\0\144.jpg,ウニ,18,500
81\0\731.jpg,マグロ,81,500
6\1\76.jpg,穴子押し寿司,6,1000
52\0\318.jpg,天然スルメイカ,52,220
19\0\1471.jpg,赤えび,19,165
81\0\732.jpg,まぐろ,81,110
1\0\381.jpg,びん長まぐろ,1,110
44\0\1513.jpg,サーモン,44,110
44\0\1514.jpg,とろサーモン,44,110
19\0\1472.jpg,えび,19,110
11\0\587.jpg,真いか,11,110
26\0\387.jpg,天然かつお,26,165
55\0\531.jpg,生たこ,55,121
60\0\455.jpg,つぶ貝,60,165
78\0\490.jpg,ほたて,78,220
5\0\586.jpg,国産あじ,5,165
15\0\390.jpg,国産〆いわし,15,110
6\0\533.jpg,煮穴子,6,121
17\0\425.jpg,うなぎ,17,220
44\0\1515.jpg,とろサーモン塩炙り,44,110
12\0\837.jpg,特盛いくら,12,330
68\0\459.jpg,ねぎとろ軍艦,68,110
62\0\328.jpg,とびこ軍艦,62,110
12\0\838.jpg,いくら,12,165
52\0\319.jpg,天然スルメイカ,52,220
19\0\1473.jpg,赤えび,19,165
81\0\733.jpg,まぐろ,81,110
1\0\382.jpg,びん長まぐろ,1,110
44\0\1516.jpg,サーモン,44,110
44\0\1517.jpg,とろサーモン,44,110
19\0\1474.jpg,えび,19,110
11\0\588.jpg,真いか,11,110
26\0\388.jpg,天然かつお,26,165
55\0\532.jpg,生たこ,55,121
60\0\456.jpg,つぶ貝,60,165
78\0\491.jpg,ほたて,78,220
5\0\587.jpg,国産あじ,5,165
15\0\391.jpg,国産〆いわし,15,110
6\0\534.jpg,煮穴子,6,121
17\0\426.jpg,うなぎ,17,220
44\0\1518.jpg,とろサーモン塩炙り,44,110
12\0\839.jpg,特盛いくら,12,330
68\0\460.jpg,ねぎとろ軍艦,68,110
62\0\329.jpg,とびこ軍艦,62,110
12\0\840.jpg,いくら,12,165
6\1\77.jpg,穴子の押し寿司,6,2860
54\0\221.jpg,鯛茶漬け,54,770
59\0\47.jpg,中トロ,59,297
78\0\492.jpg,ホタテ,78,253
5\0\588.jpg,シマアジ,5,253
12\0\841.jpg,イクラ軍艦,12,253
81\0\734.jpg,まぐろ,81,198
44\0\1519.jpg,サーモン,44,198
54\0\222.jpg,鯛,54,198
6\0\535.jpg,炙り穴子,6,198
19\0\1475.jpg,赤海老,19,198
19\0\1476.jpg,海老,19,165
62\0\330.jpg,とびこ軍艦,62,165
81\1\152.jpg,鮪づくし,81,3300
12\0\842.jpg,北海道産とろろいくら,12,680
19\0\1477.jpg,えび押ずし,19,800
57\0\133.jpg,玉子,57,100
41\0\323.jpg,しめさば,41,150
19\0\1478.jpg,えび,19,150
81\0\735.jpg,まぐろ,81,200
44\0\1520.jpg,サーモン,44,200
11\0\589.jpg,いか,11,200
6\0\536.jpg,穴子,6,300
81\0\736.jpg,まぐろ,81,137
81\0\737.jpg,漬けまぐろ,81,137
5\0\589.jpg,あじ,5,137
70\0\60.jpg,はまち,70,137
54\0\223.jpg,鯛,54,137
44\0\1521.jpg,サーモン,44,137
19\0\1479.jpg,海老マヨ,19,137
19\0\1480.jpg,海老天,19,137
15\0\392.jpg,いわし,15,137
41\0\324.jpg,しめさば,41,137
39\0\109.jpg,こはだ,39,137
11\0\590.jpg,いか,11,137
19\0\1481.jpg,甘えび,19,137
20\0\181.jpg,えんがわ,20,137
60\0\457.jpg,つぶ貝,60,137
47\0\3.jpg,しゃこ,47,137
59\0\48.jpg,中トロ,59,275
70\0\61.jpg,はまちトロ,70,275
44\0\1522.jpg,サーモントロ,44,275
19\0\1482.jpg,大えび,19,275
55\0\533.jpg,タコ,55,275
17\0\427.jpg,炙りウナギ,17,275
84\0\9.jpg,芽ネギ,84,275
18\0\145.jpg,うに,18,412
12\0\843.jpg,いくら,12,412
25\0\80.jpg,かずのこ,25,550
53\0\4.jpg,ズワイガニ,53,550
75\0\6.jpg,とらふぐ,75,687
21\0\40.jpg,大トロ,21,825
69\0\6.jpg,のどぐろ炙り,69,825
18\1\73.jpg,上うに,18,1100
6\0\537.jpg,あなご押し寿司,6,800
54\1\5.jpg,鯛茶漬け,54,1200
11\0\591.jpg,イカキムチ,11,648
55\0\534.jpg,タコキムチ,55,648
52\0\320.jpg,天然スルメイカ,52,220
19\0\1483.jpg,赤えび,19,165
81\0\738.jpg,まぐろ,81,110
1\0\383.jpg,びん長まぐろ,1,110
44\0\1523.jpg,サーモン,44,110
44\0\1524.jpg,とろサーモン,44,110
19\0\1484.jpg,えび,19,110
11\0\592.jpg,真いか,11,110
26\0\389.jpg,天然かつお,26,165
55\0\535.jpg,生たこ,55,121
60\0\458.jpg,つぶ貝,60,165
78\0\493.jpg,ほたて,78,220
5\0\590.jpg,国産あじ,5,165
15\0\393.jpg,国産〆いわし,15,110
6\0\538.jpg,煮穴子,6,121
17\0\428.jpg,うなぎ,17,220
44\0\1525.jpg,とろサーモン塩炙り,44,110
12\0\844.jpg,特盛いくら,12,330
68\0\461.jpg,ねぎとろ軍艦,68,110
62\0\331.jpg,とびこ軍艦,62,110
12\0\845.jpg,いくら,12,165
68\0\462.jpg,ネギトロ,68,253
20\0\182.jpg,えんがわ,20,275
59\0\49.jpg,中トロ,59,440
21\0\41.jpg,大トロ,21,539
6\0\539.jpg,肉穴子,6,539
18\1\74.jpg,板うに一枚,18,2000
9\1\11.jpg,あわびづくし,9,3500
27\0\93.jpg,カニみそ,27,300
9\1\12.jpg,アワビバター,9,2500
78\1\3.jpg,ホタテバター,78,1200
28\0\5.jpg,カレイ唐揚げ,28,600
55\0\536.jpg,たこ唐揚げ,55,800
54\0\224.jpg,鯛茶漬け,54,800
14\0\107.jpg,いなり,14,99
19\0\1485.jpg,えび,19,110
11\0\593.jpg,いか,11,110
57\0\134.jpg,玉子,57,110
68\0\463.jpg,ねぎとろ,68,110
68\0\464.jpg,月見ねぎとろ,68,110
68\0\465.jpg,山芋ねぎとろ,68,110
81\0\739.jpg,まぐろ,81,165
19\0\1486.jpg,甘えび,19,165
55\0\537.jpg,たこ,55,165
19\0\1487.jpg,生えび,19,165
70\0\62.jpg,はまち,70,165
60\0\459.jpg,つぶ貝,60,165
5\0\591.jpg,あじ,5,165
19\0\1488.jpg,えび天握り,19,220
54\0\225.jpg,真鯛,54,220
12\0\846.jpg,いくら,12,275
4\0\140.jpg,赤貝,4,275
20\0\183.jpg,えんがわ,20,275
19\0\1489.jpg,天然赤えび,19,330
17\0\429.jpg,うなぎ,17,440
18\0\146.jpg,うに,18,440
25\0\81.jpg,数の子,25,440
44\1\41.jpg,サーモンロール,44,1000
14\0\108.jpg,いなり,14,99
19\0\1490.jpg,えび,19,110
11\0\594.jpg,いか,11,110
57\0\135.jpg,玉子,57,110
68\0\466.jpg,ねぎとろ,68,110
68\0\467.jpg,月見ねぎとろ,68,110
68\0\468.jpg,山芋ねぎとろ,68,110
81\0\740.jpg,まぐろ,81,165
19\0\1491.jpg,甘えび,19,165
55\0\538.jpg,たこ,55,165
19\0\1492.jpg,生えび,19,165
70\0\63.jpg,はまち,70,165
60\0\460.jpg,つぶ貝,60,165
5\0\592.jpg,あじ,5,165
11\0\595.jpg,上いか,11,220
19\0\1493.jpg,えび天握り,19,220
54\0\226.jpg,真鯛,54,220
19\0\1494.jpg,大えび,19,220
12\0\847.jpg,いくら,12,275
20\0\184.jpg,えんがわ,20,275
17\0\430.jpg,うなぎ,17,440
18\0\147.jpg,うに,18,440
25\0\82.jpg,数の子,25,440
68\1\2.jpg,ねぎとろ,68,2500
54\0\227.jpg,鯛茶漬け,54,770
59\0\50.jpg,中トロ,59,297
78\0\494.jpg,ホタテ,78,253
5\0\593.jpg,シマアジ,5,253
12\0\848.jpg,イクラ軍艦,12,253
81\0\741.jpg,まぐろ,81,198
44\0\1526.jpg,サーモン,44,198
54\0\228.jpg,鯛,54,198
6\0\540.jpg,炙り穴子,6,198
19\0\1495.jpg,赤海老,19,198
19\0\1496.jpg,海老,19,165
62\0\332.jpg,とびこ軍艦,62,165
44\1\42.jpg,サーモンロール,44,1000
30\0\101.jpg,胡麻カンパチ,30,480
17\0\431.jpg,鰻茶,17,490
41\0\325.jpg,炙り〆鯖,41,438
81\0\742.jpg,まぐろ握り,81,438
81\0\743.jpg,炙りまぐろ握り,81,438
81\0\744.jpg,漬けまぐろ握り,81,438
54\0\229.jpg,真鯛握り,54,438
44\0\1527.jpg,サーモン握り,44,328
44\0\1528.jpg,炙りサーモン握り,44,328
44\0\1529.jpg,サーモンマヨ握り,44,328
45\0\66.jpg,子持ちししゃも,45,328
68\1\3.jpg,ねぎとろ,68,2500
19\0\1497.jpg,エビマヨ,19,650
54\0\230.jpg,鯛茶漬け,54,770
59\0\51.jpg,中トロ,59,297
78\0\495.jpg,ホタテ,78,253
5\0\594.jpg,シマアジ,5,253
12\0\849.jpg,イクラ軍艦,12,253
81\0\745.jpg,まぐろ,81,198
44\0\1530.jpg,サーモン,44,198
54\0\231.jpg,鯛,54,198
6\0\541.jpg,炙り穴子,6,198
19\0\1498.jpg,赤海老,19,198
19\0\1499.jpg,海老,19,165
62\0\333.jpg,とびこ軍艦,62,165
44\0\1531.jpg,鮭茶漬け,44,500
12\1\15.jpg,いくら上にぎり,12,1380
18\1\75.jpg,生うに上にぎり,18,1380
54\0\232.jpg,鯛茶漬け,54,770
59\0\52.jpg,中トロ,59,297
78\0\496.jpg,ホタテ,78,253
5\0\595.jpg,シマアジ,5,253
12\0\850.jpg,イクラ軍艦,12,253
81\0\746.jpg,まぐろ,81,198
44\0\1532.jpg,サーモン,44,198
54\0\233.jpg,鯛,54,198
6\0\542.jpg,炙り穴子,6,198
19\0\1500.jpg,赤海老,19,198
19\0\1501.jpg,海老,19,165
62\0\334.jpg,とびこ軍艦,62,165
41\0\326.jpg,しめ鯖,41,190
11\0\596.jpg,やりいか,11,190
6\0\543.jpg,名物穴子,6,400
18\0\148.jpg,地生うに,18,600
12\0\851.jpg,こぼれいくら,12,600
19\1\57.jpg,海老天蕎麦,19,1000
41\0\327.jpg,しめ鯖,41,190
11\0\597.jpg,やりいか,11,190
6\0\544.jpg,名物穴子,6,400
18\0\149.jpg,地生うに,18,600
12\0\852.jpg,こぼれいくら,12,600
40\1\2.jpg,さざえお造り,40,1100
56\0\4.jpg,たちうお唐揚げ,56,770
5\0\596.jpg,あじフライ,5,880
11\0\598.jpg,いかリング,11,770
11\0\599.jpg,いか玉,11,650
44\0\1533.jpg,牛鮭定食,44,580
11\0\600.jpg,いか玉,11,650
44\0\1534.jpg,炙り生サーモン,44,200
9\1\13.jpg,あわび,9,1500
11\1\7.jpg,いか,11,1000
40\1\3.jpg,さざえ,40,1000
72\1\2.jpg,ひらめ,72,5000
19\1\58.jpg,いせえび,19,5000
54\1\6.jpg,たい,54,5000
27\1\23.jpg,かに,27,1500
19\0\1502.jpg,えび,19,800
48\1\0.jpg,しらうお,48,1000
6\0\545.jpg,上穴子,6,481
57\0\136.jpg,玉子,57,85
55\0\539.jpg,たこ,55,85
11\0\601.jpg,いかがそ,11,85
44\0\1535.jpg,サーモン,44,85
11\0\602.jpg,いか,11,85
19\0\1503.jpg,海老,19,118
27\0\94.jpg,かにみそ,27,118
15\0\394.jpg,いわし,15,151
19\0\1504.jpg,甘えび,19,151
5\0\597.jpg,あじ,5,151
39\0\110.jpg,こはだ,39,151
41\0\328.jpg,〆さば,41,151
26\0\390.jpg,かつお,26,151
78\0\497.jpg,ほたて,78,184
30\0\102.jpg,かんぱち,30,184
6\0\546.jpg,あなご,6,184
20\0\185.jpg,えんがわ,20,184
54\0\234.jpg,たい,54,184
33\0\60.jpg,金目鯛,33,184
19\0\1505.jpg,特大赤えび,19,250
5\0\598.jpg,しまあじ,5,250
68\0\469.jpg,ねぎとろ,68,272
12\0\853.jpg,いくら,12,272
60\0\461.jpg,つぶ貝,60,371
4\0\141.jpg,赤貝,4,371
19\0\1506.jpg,ぼたんえび,19,437
9\0\52.jpg,あわび,9,437
18\0\150.jpg,うに,18,605
41\0\329.jpg,さば弁当,41,500
44\0\1536.jpg,鮭弁当,44,500
17\1\41.jpg,うなぎ弁当,17,1000
14\0\109.jpg,いなり,14,250
14\0\110.jpg,彩りいなり,14,400
6\0\547.jpg,炙り穴子棒寿司,6,748
27\0\95.jpg,かに味噌,27,600
6\0\548.jpg,肉穴子,6,539
68\0\470.jpg,ネギトロ,68,253
20\0\186.jpg,えんがわ,20,275
59\0\53.jpg,中トロ,59,440
21\0\42.jpg,大トロ,21,539
6\0\549.jpg,炙り穴子棒寿司,6,748
54\0\235.jpg,鯛茶漬け,54,858
54\0\236.jpg,鯛茶漬け,54,858
52\0\321.jpg,天然スルメイカ,52,220
19\0\1507.jpg,赤えび,19,165
81\0\747.jpg,まぐろ,81,110
1\0\384.jpg,びん長まぐろ,1,110
44\0\1537.jpg,サーモン,44,110
44\0\1538.jpg,とろサーモン,44,110
19\0\1508.jpg,えび,19,110
11\0\603.jpg,真いか,11,110
26\0\391.jpg,天然かつお,26,165
55\0\540.jpg,生たこ,55,121
60\0\462.jpg,つぶ貝,60,165
78\0\498.jpg,ほたて,78,220
5\0\599.jpg,国産あじ,5,165
15\0\395.jpg,国産〆いわし,15,110
6\0\550.jpg,煮穴子,6,121
17\0\432.jpg,うなぎ,17,220
44\0\1539.jpg,とろサーモン塩炙り,44,110
12\0\854.jpg,特盛いくら,12,330
68\0\471.jpg,ねぎとろ軍艦,68,110
62\0\335.jpg,とびこ軍艦,62,110
12\0\855.jpg,いくら,12,165
52\0\322.jpg,天然スルメイカ,52,220
19\0\1509.jpg,赤えび,19,165
81\0\748.jpg,まぐろ,81,110
1\0\385.jpg,びん長まぐろ,1,110
44\0\1540.jpg,サーモン,44,110
44\0\1541.jpg,とろサーモン,44,110
19\0\1510.jpg,えび,19,110
11\0\604.jpg,真いか,11,110
26\0\392.jpg,天然かつお,26,165
55\0\541.jpg,生たこ,55,121
60\0\463.jpg,つぶ貝,60,165
78\0\499.jpg,ほたて,78,220
5\0\600.jpg,国産あじ,5,165
15\0\396.jpg,国産〆いわし,15,110
6\0\551.jpg,煮穴子,6,121
17\0\433.jpg,うなぎ,17,220
44\0\1542.jpg,とろサーモン塩炙り,44,110
12\0\856.jpg,特盛いくら,12,330
68\0\472.jpg,ねぎとろ軍艦,68,110
62\0\336.jpg,とびこ軍艦,62,110
12\0\857.jpg,いくら,12,165
6\0\552.jpg,炙り穴子棒寿司,6,748
23\0\7.jpg,帆立貝柱,23,350
54\0\237.jpg,鯛茶漬け,54,858
44\0\1543.jpg,サーモンユッケ,44,693
19\0\1511.jpg,海老天むす,19,330
68\0\473.jpg,ネギトロたく,68,418
50\0\33.jpg,梅しそシラス,50,308
30\0\103.jpg,胡麻カンパチ,30,528
41\0\330.jpg,ガリ〆サバ,41,528
19\0\1512.jpg,えび天,19,160
14\0\111.jpg,いなり,14,110
44\0\1544.jpg,鮭,44,140
19\0\1513.jpg,えび天,19,160
14\0\112.jpg,いなり,14,110
44\0\1545.jpg,鮭,44,140
81\0\749.jpg,山かけマグロ,81,600
40\0\14.jpg,サザエ造り,40,480
55\0\542.jpg,タコワサビ,55,380
19\0\1514.jpg,エビチリ,19,630
54\0\238.jpg,鯛茶漬け,54,858
57\0\137.jpg,玉子めし,57,350
27\0\96.jpg,かにみそ,27,528
41\0\331.jpg,炙り〆鯖,41,858
77\0\49.jpg,ぶりかま,77,399
19\0\1515.jpg,エビマヨ,19,499
19\0\1516.jpg,エビチリ,19,950
11\0\605.jpg,いか玉,11,650
77\0\50.jpg,ぶりかま,77,399
19\0\1517.jpg,エビマヨ,19,499
55\0\543.jpg,タコワサ,55,450
41\0\332.jpg,塩サバ,41,550
45\0\67.jpg,ししゃも,45,150
19\0\1518.jpg,海老,19,330
57\0\138.jpg,ポーク玉子,57,550
19\0\1519.jpg,海老マヨ,19,550
19\0\1520.jpg,エビチリ,19,770
57\0\139.jpg,ポーク玉子,57,550
45\0\68.jpg,ししゃも酒,45,870
41\0\333.jpg,関さば,41,360
44\0\1546.jpg,サーモン三昧,44,370
57\0\140.jpg,玉子スープ,57,319
81\0\750.jpg,まぐろ,81,132
11\0\606.jpg,やりいか,11,132
19\0\1521.jpg,海老,19,132
44\0\1547.jpg,サーモン,44,132
52\0\323.jpg,天然スルメイカ,52,220
19\0\1522.jpg,赤えび,19,165
81\0\751.jpg,まぐろ,81,110
1\0\386.jpg,びん長まぐろ,1,110
44\0\1548.jpg,サーモン,44,110
44\0\1549.jpg,とろサーモン,44,110
19\0\1523.jpg,えび,19,110
11\0\607.jpg,真いか,11,110
26\0\393.jpg,天然かつお,26,165
55\0\544.jpg,生たこ,55,121
60\0\464.jpg,つぶ貝,60,165
78\0\500.jpg,ほたて,78,220
5\0\601.jpg,国産あじ,5,165
15\0\397.jpg,国産〆いわし,15,110
6\0\553.jpg,煮穴子,6,121
17\0\434.jpg,うなぎ,17,220
44\0\1550.jpg,とろサーモン塩炙り,44,110
12\0\858.jpg,特盛いくら,12,330
68\0\474.jpg,ねぎとろ軍艦,68,110
62\0\337.jpg,とびこ軍艦,62,110
12\0\859.jpg,いくら,12,165
17\0\435.jpg,鰻サンド,17,528
18\0\151.jpg,生ウニやっこ,18,968
19\0\1524.jpg,えび天,19,160
14\0\113.jpg,いなり,14,110
44\0\1551.jpg,鮭,44,140
41\0\334.jpg,炙り〆鯖,41,328
45\0\69.jpg,子持ちししゃも,45,328
55\0\545.jpg,たこキムチ,55,438
11\0\608.jpg,いか玉,11,650
45\0\70.jpg,ししゃも,45,460
19\0\1525.jpg,えび天,19,160
14\0\114.jpg,いなり,14,110
44\0\1552.jpg,鮭,44,140
19\0\1526.jpg,海老天,19,275
41\0\335.jpg,炙り〆鯖,41,580
41\0\336.jpg,炙り〆鯖,41,438
81\0\752.jpg,まぐろ握り,81,438
81\0\753.jpg,炙りまぐろ握り,81,438
81\0\754.jpg,漬けまぐろ握り,81,438
54\0\239.jpg,真鯛握り,54,438
44\0\1553.jpg,サーモン握り,44,328
44\0\1554.jpg,炙りサーモン握り,44,328
44\0\1555.jpg,サーモンマヨ握り,44,328
45\0\71.jpg,子持ちししゃも,45,328
41\0\337.jpg,炙り〆鯖,41,328
45\0\72.jpg,子持ちししゃも,45,328
55\0\546.jpg,たこキムチ,55,438
41\0\338.jpg,炙り〆鯖,41,328
45\0\73.jpg,子持ちししゃも,45,328
55\0\547.jpg,たこキムチ,55,438
19\0\1527.jpg,えび天,19,160
14\0\115.jpg,いなり,14,110
44\0\1556.jpg,鮭,44,140
19\0\1528.jpg,えび天,19,160
14\0\116.jpg,いなり,14,110
44\0\1557.jpg,鮭,44,140
19\0\1529.jpg,エビフライ,19,700
11\0\609.jpg,いか,11,700
41\0\339.jpg,炙り〆鯖,41,438
81\0\755.jpg,まぐろ握り,81,438
81\0\756.jpg,炙りまぐろ握り,81,438
81\0\757.jpg,漬けまぐろ握り,81,438
54\0\240.jpg,真鯛握り,54,438
44\0\1558.jpg,サーモン握り,44,328
44\0\1559.jpg,炙りサーモン握り,44,328
44\0\1560.jpg,サーモンマヨ握り,44,328
45\0\74.jpg,子持ちししゃも,45,328
55\0\548.jpg,タコわさ,55,320
10\0\15.jpg,あん肝ポン酢,10,680
32\0\1.jpg,キビナゴ天ぷら,32,594
77\0\51.jpg,あぶりとろ,77,330
68\0\475.jpg,ねぎとろ,68,220
6\0\554.jpg,上穴子,6,550
57\0\141.jpg,玉子,57,66
44\0\1561.jpg,サーモン,44,66
44\0\1562.jpg,炙りサーモン,44,66
11\0\610.jpg,いか,11,66
55\0\549.jpg,たこ,55,66
41\0\340.jpg,〆さば,41,66
26\0\394.jpg,かつお,26,66
